date,close,volume,source,log_return,vodacom_era
2020-10-23,30.95,13402056,xlsx,0.009740336748384804,pre_announcement
2020-10-26,30.5,666996,xlsx,-0.014646315517239189,pre_announcement
2020-10-27,30.6,5362903,xlsx,0.0032733253449691085,pre_announcement
2020-10-28,30.6,5808632,xlsx,0.0,pre_announcement
2020-10-29,30.5,4669502,xlsx,-0.003273325344969249,pre_announcement
2020-10-30,30.85,6717583,xlsx,0.01141006673803096,pre_announcement
2020-11-02,31.25,7895303,xlsx,0.01288262583101361,pre_announcement
2020-11-03,31.25,15696388,xlsx,0.0,pre_announcement
2020-11-04,31.15,9495420,xlsx,-0.0032051309489484468,pre_announcement
2020-11-05,31.25,5517984,xlsx,0.003205130948948331,pre_announcement
2020-11-06,31.3,3201139,xlsx,0.0015987213636970735,pre_announcement
2020-11-09,30.75,2275456,xlsx,-0.01772810329358072,pre_announcement
2020-11-10,30.95,6330876,xlsx,0.006483004878078312,pre_announcement
2020-11-11,31.8,8444793,xlsx,0.027093290655526018,pre_announcement
2020-11-12,31.7,10735581,xlsx,-0.00314960890289622,pre_announcement
2020-11-13,31.8,3265957,xlsx,0.0031496089028962013,pre_announcement
2020-11-16,32.1,2511582,xlsx,0.009389740349839137,pre_announcement
2020-11-17,32.05,4834764,xlsx,-0.0015588467692913013,pre_announcement
2020-11-18,31.95,3010740,xlsx,-0.003125002543135166,pre_announcement
2020-11-19,31.45,1060660,xlsx,-0.015773197677094283,pre_announcement
2020-11-20,32.0,19617734,xlsx,0.017336919653276942,pre_announcement
2020-11-23,32.0,2237176,xlsx,0.0,pre_announcement
2020-11-24,31.7,3455345,xlsx,-0.00941922191649164,pre_announcement
2020-11-25,32.0,5307749,xlsx,0.009419221916491558,pre_announcement
2020-11-26,32.0,2955068,xlsx,0.0,pre_announcement
2020-11-27,31.9,3907260,xlsx,-0.0031298930089277044,pre_announcement
2020-11-30,32.7,23704092,xlsx,0.02476906811240895,pre_announcement
2020-12-01,32.3,10666809,xlsx,-0.01230784767459704,pre_announcement
2020-12-02,32.95,13888915,xlsx,0.019924030719905596,pre_announcement
2020-12-03,33.0,22937152,xlsx,0.001516300517964008,pre_announcement
2020-12-04,33.5,24609764,xlsx,0.015037877364540502,pre_announcement
2020-12-07,33.0,1244107,xlsx,-0.015037877364540559,pre_announcement
2020-12-08,33.0,4133806,xlsx,0.0,pre_announcement
2020-12-09,32.95,9002494,xlsx,-0.0015163005179639638,pre_announcement
2020-12-10,32.65,23693040,xlsx,-0.00914640522607626,pre_announcement
2020-12-11,32.95,4205740,xlsx,0.009146405226076203,pre_announcement
2020-12-14,33.15,2534632,xlsx,0.006051455683355061,pre_announcement
2020-12-15,33.05,6861272,xlsx,-0.0030211503341762112,pre_announcement
2020-12-16,32.8,6442635,xlsx,-0.007593050907597207,pre_announcement
2020-12-17,32.9,5216533,xlsx,0.003044142381228273,pre_announcement
2020-12-18,33.55,4546919,xlsx,0.01956420564636447,pre_announcement
2020-12-21,33.3,1363943,xlsx,-0.007479466431292624,pre_announcement
2020-12-22,33.85,4497588,xlsx,0.016381602371885982,pre_announcement
2020-12-23,34.0,3049946,xlsx,0.004421525257877256,pre_announcement
2020-12-24,34.0,3088585,xlsx,0.0,pre_announcement
2020-12-28,34.1,1832141,xlsx,0.0029368596733097057,pre_announcement
2020-12-29,34.05,898442,xlsx,-0.0014673516939498429,pre_announcement
2020-12-30,34.0,4020172,xlsx,-0.0014695079793598834,pre_announcement
2020-12-31,34.25,1342770,xlsx,0.007326040092072881,pre_announcement
2021-01-04,34.25,3591042,xlsx,0.0,pre_announcement
2021-01-05,34.4,7743769,xlsx,0.004369999671118388,pre_announcement
2021-01-06,35.0,7923176,xlsx,0.017291497110061043,pre_announcement
2021-01-07,34.95,2094883,xlsx,-0.0014295928095943225,pre_announcement
2021-01-08,35.0,4857848,xlsx,0.0014295928095943715,pre_announcement
2021-01-11,34.95,3905392,xlsx,-0.0014295928095943225,pre_announcement
2021-01-12,34.9,7783692,xlsx,-0.0014316394714379613,pre_announcement
2021-01-13,35.1,2770245,xlsx,0.005714301263438635,pre_announcement
2021-01-14,36.5,8378503,xlsx,0.039111130116625696,pre_announcement
2021-01-15,36.55,13225475,xlsx,0.0013689256073415187,pre_announcement
2021-01-18,36.35,8335024,xlsx,-0.00548698221625897,pre_announcement
2021-01-19,36.4,3442089,xlsx,0.0013745706631665632,pre_announcement
2021-01-20,35.85,4645560,xlsx,-0.015225207597065556,pre_announcement
2021-01-21,35.3,3976578,xlsx,-0.015460603106378378,pre_announcement
2021-01-22,35.55,3037162,xlsx,0.007057192309998759,pre_announcement
2021-01-25,36.45,10100302,xlsx,0.0250013022054174,pre_announcement
2021-01-26,36.55,2089919,xlsx,0.0027397277411202693,pre_announcement
2021-01-27,36.4,14317316,xlsx,-0.004112411553092548,pre_announcement
2021-01-28,36.2,4470007,xlsx,-0.005509655810969473,pre_announcement
2021-01-29,35.85,3596684,xlsx,-0.00971555178609601,pre_announcement
2021-02-01,35.15,10614086,xlsx,-0.019718948788955505,pre_announcement
2021-02-02,35.55,10443709,xlsx,0.01131553799257602,pre_announcement
2021-02-03,36.45,3181426,xlsx,0.0250013022054174,pre_announcement
2021-02-04,36.85,18669010,xlsx,0.010914160180678333,pre_announcement
2021-02-05,36.2,226515,xlsx,-0.017796499803620157,pre_announcement
2021-02-08,35.95,2542365,xlsx,-0.006930034664669632,pre_announcement
2021-02-09,36.6,8129966,xlsx,0.017919156240264755,pre_announcement
2021-02-10,36.4,2833159,xlsx,-0.005479465764625708,pre_announcement
2021-02-11,37.8,3948874,xlsx,0.0377403279828469,pre_announcement
2021-02-12,38.35,2847149,xlsx,0.014445425187723283,pre_announcement
2021-02-15,39.05,6090764,xlsx,0.018088348472429596,pre_announcement
2021-02-16,38.5,5197897,xlsx,-0.014184634991956413,pre_announcement
2021-02-17,38.75,7737850,xlsx,0.00647251450561752,pre_announcement
2021-02-18,38.45,2235189,xlsx,-0.007772059847702973,pre_announcement
2021-02-19,38.75,7395813,xlsx,0.007772059847702889,pre_announcement
2021-02-22,38.9,12603427,xlsx,0.0038634948250446392,pre_announcement
2021-02-23,39.0,21386080,xlsx,0.0025673955052459545,pre_announcement
2021-02-24,39.0,9979835,xlsx,0.0,pre_announcement
2021-02-25,39.0,5449254,xlsx,0.0,pre_announcement
2021-02-26,38.75,4880599,xlsx,-0.0064308903302904025,pre_announcement
2021-03-01,38.7,5745154,xlsx,-0.001291155763619816,pre_announcement
2021-03-02,38.6,10457605,xlsx,-0.0025873235649510238,pre_announcement
2021-03-03,38.0,1499314,xlsx,-0.015666116744399463,pre_announcement
2021-03-04,37.85,11565888,xlsx,-0.003955179842927943,pre_announcement
2021-03-05,37.3,2917365,xlsx,-0.014637653233687991,pre_announcement
2021-03-08,35.9,8742249,xlsx,-0.03825603115553658,pre_announcement
2021-03-09,36.15,7272320,xlsx,0.0069396531105404,pre_announcement
2021-03-10,37.55,15451199,xlsx,0.037996429605369926,pre_announcement
2021-03-11,37.55,9576430,xlsx,0.0,pre_announcement
2021-03-12,37.1,3094489,xlsx,-0.012056408596754237,pre_announcement
2021-03-15,37.35,7024945,xlsx,0.006715941965436809,pre_announcement
2021-03-16,37.4,8374536,xlsx,0.0013377928416599535,pre_announcement
2021-03-17,37.55,232952,xlsx,0.004002673789657406,pre_announcement
2021-03-18,38.1,1857950,xlsx,0.014540903922511655,pre_announcement
2021-03-19,38.6,3192671,xlsx,0.0130379943381298,pre_announcement
2021-03-22,38.9,7901754,xlsx,0.007741974153615459,pre_announcement
2021-03-23,39.45,8991901,xlsx,0.014039796667482833,pre_announcement
2021-03-24,39.45,8307924,xlsx,0.0,pre_announcement
2021-03-25,39.5,2263141,xlsx,0.0012666246151927618,pre_announcement
2021-03-26,38.75,3904559,xlsx,-0.01916991610772017,pre_announcement
2021-03-29,37.6,8528111,xlsx,-0.03012670540350716,pre_announcement
2021-03-30,37.35,16955060,xlsx,-0.006671138817022535,pre_announcement
2021-03-31,36.25,14719037,xlsx,-0.029893530278142563,pre_announcement
2021-04-01,37.05,7286822,xlsx,0.02182897044141198,pre_announcement
2021-04-06,36.75,2456470,xlsx,-0.008130126083250176,pre_announcement
2021-04-07,36.8,17077720,xlsx,0.0013596195160394302,pre_announcement
2021-04-08,36.15,10535936,xlsx,-0.017820896570111548,pre_announcement
2021-04-09,36.3,8005030,xlsx,0.004140792666031387,pre_announcement
2021-04-12,36.55,3348224,xlsx,0.006863444924982429,pre_announcement
2021-04-13,36.65,8410183,xlsx,0.0027322421368730716,pre_announcement
2021-04-14,37.1,7655374,xlsx,0.012203541280729063,pre_announcement
2021-04-15,38.15,7139896,xlsx,0.027908788117076443,pre_announcement
2021-04-16,38.4,5569395,xlsx,0.006531701863215059,pre_announcement
2021-04-19,38.0,2238365,xlsx,-0.010471299867295366,pre_announcement
2021-04-20,38.4,5128502,xlsx,0.010471299867295437,pre_announcement
2021-04-21,39.0,9418697,xlsx,0.015504186535965254,pre_announcement
2021-04-22,39.1,2293780,xlsx,0.0025608208616736505,pre_announcement
2021-04-23,38.8,2854850,xlsx,-0.007702220362092463,pre_announcement
2021-04-26,39.0,6809142,xlsx,0.005141399500418652,pre_announcement
2021-04-27,39.35,10080938,xlsx,0.008934328733765774,pre_announcement
2021-04-28,39.9,11071469,xlsx,0.01388034903240552,pre_announcement
2021-04-29,40.35,10140718,xlsx,0.011215070820140003,pre_announcement
2021-04-30,40.35,10465621,xlsx,0.0,pre_announcement
2021-05-03,40.5,3331600,xlsx,0.0037105793965355534,pre_announcement
2021-05-04,40.75,9132645,xlsx,0.006153865574378286,pre_announcement
2021-05-05,40.5,4582822,xlsx,-0.0061538655743782235,pre_announcement
2021-05-06,40.65,10568600,xlsx,0.0036968618813262026,pre_announcement
2021-05-07,40.8,15341400,xlsx,0.003683245416296368,pre_announcement
2021-05-10,40.85,3927500,xlsx,0.0012247398958958697,pre_announcement
2021-05-11,40.6,12185800,xlsx,-0.006138754698324902,pre_announcement
2021-05-12,40.1,5834000,xlsx,-0.012391732295163497,pre_announcement
2021-05-13,39.4,2321100,xlsx,-0.017610518008635393,pre_announcement
2021-05-17,39.0,24876500,xlsx,-0.010204170174241623,pre_announcement
2021-05-18,38.35,7811900,xlsx,-0.016807118316381174,pre_announcement
2021-05-19,38.05,20924500,xlsx,-0.00785344350557051,pre_announcement
2021-05-20,38.9,3253700,xlsx,0.02209316631670589,pre_announcement
2021-05-21,39.5,10058400,xlsx,0.015306421282675507,pre_announcement
2021-05-24,41.75,8560800,xlsx,0.05539877938978838,pre_announcement
2021-05-25,42.75,19488900,xlsx,0.023669744085904703,pre_announcement
2021-05-26,41.8,6141500,xlsx,-0.02247285585205863,pre_announcement
2021-05-27,40.35,13876200,xlsx,-0.035304944814752694,pre_announcement
2021-05-28,41.85,14150900,xlsx,0.036500402219526426,pre_announcement
2021-05-31,40.85,1955700,xlsx,-0.024184975629472402,pre_announcement
2021-06-02,41.1,5847500,xlsx,0.006101300196177113,pre_announcement
2021-06-03,41.0,4545100,xlsx,-0.0024360547978811158,pre_announcement
2021-06-04,40.5,1004200,xlsx,-0.01227009259181436,pre_announcement
2021-06-07,40.55,3101100,xlsx,0.001233806448928344,pre_announcement
2021-06-08,40.95,1140500,xlsx,0.009816029737656634,pre_announcement
2021-06-09,41.0,12544200,xlsx,0.001220256405229369,pre_announcement
2021-06-10,41.25,6835900,xlsx,0.0060790460763821925,pre_announcement
2021-06-11,41.25,20279400,xlsx,0.0,pre_announcement
2021-06-14,41.45,805800,xlsx,0.004836768800614021,pre_announcement
2021-06-15,41.6,4987800,xlsx,0.0036122856859135658,pre_announcement
2021-06-16,41.95,9027100,xlsx,0.00837826564599772,pre_announcement
2021-06-17,41.6,1814900,xlsx,-0.008378265645997578,pre_announcement
2021-06-18,41.25,12133300,xlsx,-0.008449054486527633,pre_announcement
2021-06-21,41.3,2453100,xlsx,0.0012113871862970882,pre_announcement
2021-06-22,41.3,18738600,xlsx,0.0,pre_announcement
2021-06-23,41.15,5347200,xlsx,-0.00363857284390818,pre_announcement
2021-06-24,40.95,9055800,xlsx,-0.004872116824000317,pre_announcement
2021-06-25,40.75,7035700,xlsx,-0.004895970612206809,pre_announcement
2021-06-28,40.7,5135400,xlsx,-0.0012277472383222926,pre_announcement
2021-06-29,40.85,5822600,xlsx,0.0036787288574625884,pre_announcement
2021-06-30,41.45,1567300,xlsx,0.014581060275292152,pre_announcement
2021-07-01,42.0,6616500,xlsx,0.013181736702064281,pre_announcement
2021-07-02,41.35,10369000,xlsx,-0.015597196813667929,pre_announcement
2021-07-05,41.4,3303100,xlsx,0.001208459361568327,pre_announcement
2021-07-06,41.3,8916600,xlsx,-0.002418380864281638,pre_announcement
2021-07-07,41.4,6559400,xlsx,0.0024183808642816527,pre_announcement
2021-07-08,41.4,2191900,xlsx,0.0,pre_announcement
2021-07-09,41.25,4145900,xlsx,-0.0036297680505787237,pre_announcement
2021-07-12,41.15,1212400,xlsx,-0.0024271856576111883,pre_announcement
2021-07-13,41.2,6093200,xlsx,0.0012143292324019804,pre_announcement
2021-07-14,41.75,1736900,xlsx,0.013261194941383612,pre_announcement
2021-07-15,42.6,3754200,xlsx,0.02015480197846034,pre_announcement
2021-07-16,42.6,7553700,xlsx,0.0,pre_announcement
2021-07-19,42.6,5471700,xlsx,0.0,pre_announcement
2021-07-21,42.8,8159300,xlsx,0.004683849312426216,pre_announcement
2021-07-22,42.8,4880100,xlsx,0.0,pre_announcement
2021-07-23,42.8,6664300,xlsx,0.0,pre_announcement
2021-07-26,42.8,754600,xlsx,0.0,pre_announcement
2021-07-27,41.8,3433400,xlsx,-0.023641763057040424,pre_announcement
2021-07-28,41.75,3179300,xlsx,-0.001196888233846064,pre_announcement
2021-07-29,41.9,3728700,xlsx,0.003586375631227432,pre_announcement
2021-07-30,41.95,9102400,xlsx,0.0011926059851233278,pre_announcement
2021-08-02,41.4,3375700,xlsx,-0.013197552081946586,pre_announcement
2021-08-03,41.05,3433600,xlsx,-0.008490044932831509,pre_announcement
2021-08-04,41.1,752200,xlsx,0.0012172856037517249,pre_announcement
2021-08-05,41.25,7336300,xlsx,0.0036429912785010087,pre_announcement
2021-08-06,42.1,3268000,xlsx,0.020396627907645872,pre_announcement
2021-08-09,42.95,15584900,xlsx,0.019988907741928602,pre_announcement
2021-08-10,42.95,3824400,xlsx,0.0,pre_announcement
2021-08-11,42.95,7164800,xlsx,0.0,pre_announcement
2021-08-12,43.0,1311600,xlsx,0.0011634672632980494,pre_announcement
2021-08-13,43.0,509200,xlsx,0.0,pre_announcement
2021-08-16,43.6,5818000,xlsx,0.01385703466142628,pre_announcement
2021-08-17,44.9,11965700,xlsx,0.02938064439321996,pre_announcement
2021-08-18,44.2,4263100,xlsx,-0.01571300566455611,pre_announcement
2021-08-19,43.85,25494800,xlsx,-0.007950070265460478,pre_announcement
2021-08-20,44.45,5049400,xlsx,0.013590243141721662,pre_announcement
2021-08-23,44.95,7715500,xlsx,0.011185798957715801,pre_announcement
2021-08-24,44.95,2803400,xlsx,0.0,pre_announcement
2021-08-25,44.6,6118200,xlsx,-0.007816901891610904,pre_announcement
2021-08-26,44.45,8272700,xlsx,-0.0033688970661047532,pre_announcement
2021-08-27,44.35,1947700,xlsx,-0.0022522532043251315,pre_announcement
2021-08-30,43.7,614400,xlsx,-0.014764606654044027,pre_announcement
2021-08-31,42.6,6505200,xlsx,-0.02549384882621976,pre_announcement
2021-09-01,42.6,6425500,xlsx,0.0,pre_announcement
2021-09-02,42.45,1743000,xlsx,-0.0035273405179684107,pre_announcement
2021-09-03,42.15,2360600,xlsx,-0.00709222830949191,pre_announcement
2021-09-06,42.15,2349500,xlsx,0.0,pre_announcement
2021-09-07,41.6,5436400,xlsx,-0.013134517180646822,pre_announcement
2021-09-08,42.0,5013700,xlsx,0.009569451016150672,pre_announcement
2021-09-09,42.5,7335800,xlsx,0.011834457647002798,pre_announcement
2021-09-10,42.5,4192100,xlsx,0.0,pre_announcement
2021-09-13,42.4,9208200,xlsx,-0.002355713692459148,pre_announcement
2021-09-14,42.45,5672500,xlsx,0.001178550519444424,pre_announcement
2021-09-15,42.45,6201000,xlsx,0.0,pre_announcement
2021-09-16,42.65,9420400,xlsx,0.004700361180331614,pre_announcement
2021-09-17,43.2,3732700,xlsx,0.01281322131237664,pre_announcement
2021-09-20,42.9,1645900,xlsx,-0.006968669316093428,pre_announcement
2021-09-21,41.8,11426100,xlsx,-0.025975486403260677,pre_announcement
2021-09-22,41.85,7928200,xlsx,0.0011954574047737313,pre_announcement
2021-09-23,41.95,7496400,xlsx,0.0023866359777309533,pre_announcement
2021-09-24,41.8,1225100,xlsx,-0.003582093382504663,pre_announcement
2021-09-27,41.85,7587400,xlsx,0.0011954574047737313,pre_announcement
2021-09-28,41.55,2098200,xlsx,-0.007194275634027197,pre_announcement
2021-09-29,41.65,3495900,xlsx,0.0024038473113944595,pre_announcement
2021-09-30,42.1,6713400,xlsx,0.01074637207548406,pre_announcement
2021-10-01,43.2,2299500,xlsx,0.02579275456172898,pre_announcement
2021-10-04,43.6,5958000,xlsx,0.009216655104924048,pre_announcement
2021-10-05,42.95,6028700,xlsx,-0.01502050192472425,pre_announcement
2021-10-06,42.95,13218200,xlsx,0.0,pre_announcement
2021-10-07,42.35,2423000,xlsx,-0.014068227332201024,pre_announcement
2021-10-08,41.65,22194200,xlsx,-0.01666705248521176,pre_announcement
2021-10-12,41.85,10915100,xlsx,0.004790428322632739,pre_announcement
2021-10-13,42.0,482500,xlsx,0.0035778213478839024,pre_announcement
2021-10-14,42.45,2458200,xlsx,0.010657294473987979,pre_announcement
2021-10-15,43.1,11272800,xlsx,0.01519608435234567,pre_announcement
2021-10-18,42.9,5229800,xlsx,-0.004651171175730844,pre_announcement
2021-10-19,42.15,6477500,xlsx,-0.017637141486106844,pre_announcement
2021-10-21,42.5,9642700,xlsx,0.008269391482506766,pre_announcement
2021-10-22,42.95,2725100,xlsx,0.01053257249989337,pre_announcement
2021-10-25,42.35,9908300,xlsx,-0.014068227332201024,pre_announcement
2021-10-26,42.05,1093400,xlsx,-0.007109034679106443,pre_announcement
2021-10-27,42.0,3569600,xlsx,-0.0011897681355886845,pre_announcement
2021-10-28,42.85,3650300,xlsx,0.02003602676042042,pre_announcement
2021-10-29,42.8,4171800,xlsx,-0.0011675424560378123,pre_announcement
2021-11-01,41.95,2655400,xlsx,-0.02005966967453577,pre_announcement
2021-11-02,41.65,3619800,xlsx,-0.007177064300363593,pre_announcement
2021-11-03,41.6,8129600,xlsx,-0.0012012013456340143,pre_announcement
2021-11-04,41.05,4234800,xlsx,-0.013309331368780493,pre_announcement
2021-11-05,40.2,4074300,xlsx,-0.020923840273461697,pre_announcement
2021-11-08,40.05,2162200,xlsx,-0.0037383221106073268,pre_announcement
2021-11-09,40.1,25684200,xlsx,0.0012476607981552772,pre_announcement
2021-11-10,40.5,10367500,xlsx,0.009925639799969998,pre_announcement
2021-11-11,40.5,15630100,xlsx,0.0,pre_announcement
2021-11-12,40.2,6007400,xlsx,-0.007434978487517978,pre_announcement
2021-11-15,40.05,7309400,xlsx,-0.0037383221106073268,pre_announcement
2021-11-16,40.05,744000,xlsx,0.0,pre_announcement
2021-11-17,39.85,6123300,xlsx,-0.005006268278144083,pre_announcement
2021-11-18,39.7,2667100,xlsx,-0.0037712175430792915,pre_announcement
2021-11-19,39.25,16376700,xlsx,-0.011399743464727313,pre_announcement
2021-11-22,37.95,3760000,xlsx,-0.03368194038677838,pre_announcement
2021-11-23,37.55,6190100,xlsx,-0.010596125631495382,pre_announcement
2021-11-24,36.95,15040900,xlsx,-0.016107730815932853,pre_announcement
